# Author: CJBurke Date: 01/14/2016
# Format: %9d %11.7f %10.7f %5.2f %5.2f %02d %1d %1d %1d %6.3f
# Header Lines: 38
#################################
# Description:
# This file contains the KEES project targets observed or scheduled
#   to be observed by K2.  These are stars selected to be likely dwarf stars
#   that lie within the current ecliptic band (+/-0.26 deg of the ecliptic)
#   such that they can observe Earth transiting the Sun.  There is also
#   an expanded set of targets with a wider ecliptic band (+/- 1.0 deg)
#   that sometime within the last 100,000 years were likely able to 
#   observe the Earth transit the Sun, but currently cannot.  The targets
#   are sorted in priority order in the following order
#    1) Confirmed planets in current ecliptic band
#    2) Confirmed planets in extended ecliptic band
#    3) Candidate planets in current ecliptic band
#    4) Candidate planets in extended ecliptic band
#    5) Observed targets in current ecliptic band
#    6) Observed targets in extended ecliptic band
#   Within each numbered priority the targets are sorted by a priority
#   metric that measures the expected SNR of a transit.  This gives priority
#   to brighter stars that are late type dwarfs.  This priority metric is also
#   expected to crudely correlate with distance to target.
##########################################
# Column Description
# 1- EPIC catalog number
# 2- Right Ascencsion (2000.0) [deg] 
# 3- Declination (2000.0) [deg]
# 4- Kepler magnitude [mag]
# 5- (V-J) color
# 6- K2 observing campaign [0-8]
# 7- Current ecliptic band [1/0] - flag indicating whether ecliptic
#        latitude, abs(b)<0.26 deg
# 8- Planet candidate
# 9- Confirmed Planet
# 10- Priority lower numbers have a higher expected transit SNR
#     The highest priority targets are generally the brightest
#     and later spectral type targets
212589978  90.5844800 24.1637900 14.90  2.32 06 0 0 0  0.857
220493685  92.6124600 16.8652200 14.74  1.49 08 0 0 0  0.857
220519015  98.0639700 20.9517400 14.58  2.09 08 0 0 0  0.857
212572380 103.9570900 26.0694200 14.55  1.75 06 0 0 0  0.858
212652232 105.1555500 20.4157800 15.53  2.31 06 0 0 0  0.859
220523750  96.6308600 26.2215700 15.37  2.60 08 0 0 0  0.859
212548324  93.1146600 25.7587800 14.25  1.27 06 0 0 0  0.860
220481543 105.1277800 18.7806700 14.51  1.55 08 0 0 0  0.861
212599022  97.5335300 21.8532200 13.49  1.22 06 0 0 0  0.863
212592333  92.8973900 18.1831600 15.64  2.11 06 0 0 0  0.863
212635163  99.5107400 20.9393100 14.47  1.29 06 0 0 0  0.863
212689549  92.1349600 19.5160200 15.53  1.95 06 0 0 0  0.864
220516035  90.9071300 23.1812200 13.72  1.34 08 0 0 0  0.865
212691228 103.2447500 25.5558200 14.99  1.46 06 0 0 0  0.866
212679750  94.9175600 18.8956400 12.12  1.26 06 0 0 0  0.866
220367452 103.3931000 17.0408400 12.70  0.99 08 0 0 0  0.867
220437778  92.4579500 22.3503000 13.39  1.33 08 0 0 0  0.867
220490953  98.7095700 22.3261700 13.23  1.34 08 0 0 0  0.867
212673094  91.0622100 23.7005200 14.16  1.22 06 0 0 0  0.867
212596239  92.5976900 22.3052800 14.45  2.37 06 0 0 0  0.867
212699451  91.3385100 22.8048000 15.11  2.75 06 0 0 0  0.868
212698688  90.6337200 24.0587400 13.48  1.29 06 0 0 0  0.870
220522038  92.3500800 18.5300600 14.86  1.35 08 0 0 0  0.870
220445285  91.0778100 24.2039900 13.98  1.42 08 0 0 0  0.871
216457637 102.7219300 16.7765000 13.66  2.02 07 0 0 0  0.871
220446146  99.7225600 16.3481300 13.25  1.46 08 0 0 0  0.873
215981312  95.3545600 18.4790300 13.17  1.79 07 0 0 0  0.874
212507813  95.6071500 21.5459900 14.63  1.30 06 0 0 0  0.874
212648967 100.8181400 20.8705400 14.84  1.67 06 0 0 0  0.874
212626938 102.6525500 21.5240700 15.69  3.04 06 0 0 0  0.874
212579874  95.5637500 14.5736100 13.67  1.11 06 0 0 0  0.875
220429510  95.4999200 18.5465600 14.36  1.12 08 0 0 0  0.875
220448906  91.8117400 17.5512200 13.27  1.43 08 0 0 0  0.875
220505983 100.3389600 25.2119900 15.71  1.85 08 0 0 0  0.876
220405511  92.2930800 20.0183300 14.62  1.74 08 0 0 0  0.876
212581091  91.7562700 24.3682200 13.37  1.32 06 0 0 0  0.876
220526984  98.5553100 21.5566500 15.12  1.97 08 0 0 0  0.877
212700048  94.0922700 23.6863600 15.81  1.80 06 0 0 0  0.877
220379571  91.4535500 23.4845400 14.37  1.17 08 0 0 0  0.878
216569009 101.4875800 16.8119800 13.12  1.60 07 0 0 0  0.878
212449282  96.3878700 21.0992200 13.73  1.53 06 0 0 0  0.878
212713960  93.9460500 27.0958300 14.79  1.45 06 0 0 0  0.879
220546245 104.8979900 26.6445600 12.66  1.11 08 0 0 0  0.880
220365477  97.2309600 14.5090000 14.20  1.05 08 0 0 0  0.880
212537827  93.4676600 24.2390400 15.02  2.02 06 0 0 0  0.881
212620003  92.8292000 18.7306900 15.02  2.16 06 0 0 0  0.881
212571821 102.0017400 25.4823100 14.01  1.12 06 0 0 0  0.881
212718450 102.3873200 17.2930000 13.69  1.20 06 0 0 0  0.881
212748571  99.9493600 25.0498300 15.07  1.94 06 0 0 0  0.881
220368132  92.8243500 27.1631100 14.51  2.01 08 0 0 0  0.882
216362701  94.1800700 17.0478900 12.25  1.53 07 0 0 0  0.882
220506559  97.4370200 25.2010500 15.01  2.46 08 0 0 0  0.883
220375884  93.1273200 20.2874400 14.90  2.28 08 0 0 0  0.883
212620885  97.7995900 27.0047100 15.19  2.21 06 0 0 0  0.884
212705028  96.4914900 27.5735400 14.02  1.12 06 0 0 0  0.884
220364826  96.8256100 24.4514500 13.70  1.23 08 0 0 0  0.884
220471183  96.4069800 27.9452300 14.25  1.85 08 0 0 0  0.886
220511782  93.4869400 18.8858300 15.63  2.13 08 0 0 0  0.886
216387545  92.4901100 17.5991300 12.76  1.34 07 0 0 0  0.886
220343877 103.1667300 24.9786000 13.31  1.35 08 0 0 0  0.888
216414533 102.7955800 17.0316700 12.75  1.76 07 0 0 0  0.888
220395727  97.0471500 21.5434300 14.42  1.37 08 0 0 0  0.889
220415082  96.4604000 26.9930700 12.13  1.07 08 0 0 0  0.890
212565949  97.9026000 26.1943100 15.69  3.12 06 0 0 0  0.890
220452324 100.9698800 26.0808400 13.96  1.72 08 0 0 0  0.891
220346696  96.5391400 18.4295400 14.94  1.12 08 0 0 0  0.891
212604394 101.0083600 21.7883900 14.93  1.16 06 0 0 0  0.893
220354372  94.7859000 21.0275400 15.06  1.96 08 0 0 0  0.894
212573303 100.2979800 28.3829000 14.28  1.34 06 0 0 0  0.896
212578922  93.4612600 25.6249000 14.89  1.40 06 0 0 0  0.896
212624811  90.7268600 23.9757700 14.33  1.10 06 0 0 0  0.896
220369121  93.7548900 27.1282900 14.93  1.14 08 0 0 0  0.899
212506093  96.1201700 21.4992000 15.22  2.00 06 0 0 0  0.899
220374721  96.7712200 24.8427500 14.66  1.35 08 0 0 0  0.899
220547852  96.4548100 24.0684500 14.42  1.62 08 0 0 0  0.900
212593193  96.4684600 20.7707300 12.08  1.09 06 0 0 0  0.900
212729324  92.5099800 27.4376000 14.96  1.25 06 0 0 0  0.903
212503772  96.1659300 21.2804800 15.41  2.38 06 0 0 0  0.903
220449550  92.7299100 23.8015600 13.60  1.63 08 0 0 0  0.904
220550352  95.8374600 20.3754200 14.29  1.48 08 0 0 0  0.904
220410002  94.8464500 27.2713300 13.28  0.94 08 0 0 0  0.904
220438125  96.5372800 14.6431800 14.10  1.82 08 0 0 0  0.905
220527462  97.0027000 21.9338100 14.60  1.33 08 0 0 0  0.906
212695492  95.8034700 15.8453500 14.04  1.20 06 0 0 0  0.906
220559084 100.6075400 20.8348800 13.88  1.20 08 0 0 0  0.906
220384183  91.4923800 22.1983200 14.99  1.40 08 0 0 0  0.908
220521911  98.0671300 28.3131100 13.10  1.28 08 0 0 0  0.908
212578432  93.4608300 25.6286100 13.95  1.69 06 0 0 0  0.908
212730275  90.5607200 23.9658600 14.80  1.18 06 0 0 0  0.908
212677001 101.4075200 28.4231200 14.50  1.91 06 0 0 0  0.910
220417994  99.4885700 27.9451900 15.43  2.07 08 0 0 0  0.910
212655851 101.8812400 23.2265800 15.00  1.36 06 0 0 0  0.911
212592446  96.7913200 16.5641200 15.77  2.09 06 0 0 0  0.911
212568564  95.0842400 27.4025200 13.19  1.28 06 0 0 0  0.912
212722868 100.1283500 26.7302800 14.81  1.47 06 0 0 0  0.912
212674265  92.1345500 22.6672600 15.63  2.10 06 0 0 0  0.912
220345206 104.3530700 19.1086600 14.69  1.41 08 0 0 0  0.914
220429537  95.7768600 20.9727500 14.61  0.91 08 0 0 0  0.914
220447222 105.5676900 19.5386800 12.43  1.10 08 0 0 0  0.915
212743266  95.9173900 19.2127900 11.31  1.40 06 0 0 0  0.916
220509688  98.7621900 18.6130900 14.44  1.43 08 0 0 0  0.917
220546926 100.4046600 23.7076600 14.36  1.28 08 0 0 0  0.917
212588757  94.9111000 21.2467400 14.89  1.30 06 0 0 0  0.917
212534387 105.5426400 20.2091200 12.95  1.42 06 0 0 0  0.917
220430171  95.8444500 23.5162500 15.58  1.81 08 0 0 0  0.917
212583004  91.2812600 19.5908800 14.86  2.16 06 0 0 0  0.918
216056263  94.3153000 23.5238700 12.84  1.75 07 0 0 0  0.918
220424592  91.5509500 20.0493300 12.76  1.00 08 0 0 0  0.918
212663867  93.6733700 18.3664700 15.55  2.34 06 0 0 0  0.918
212561049  96.4346100 24.3061500 13.29  1.10 06 0 0 0  0.918
212561680  98.7385200 24.4157200 14.16  1.56 06 0 0 0  0.919
212687603  91.3935100 23.6749300 13.76  0.98 06 0 0 0  0.920
215716345 100.9667500 25.2240700 12.80  1.56 07 0 0 0  0.920
220515551  96.5176300 16.5107300 14.18  1.49 08 0 0 0  0.921
220364976 102.6263300 21.2407500 14.12  1.30 08 0 0 0  0.922
212577936 102.5070800 22.3577800 13.77  1.10 06 0 0 0  0.923
212681104  95.3692400 15.6796800 14.38  1.27 06 0 0 0  0.923
212570272  99.7373400 28.1964200 14.22  1.38 06 0 0 0  0.923
212629451 101.9907100 17.2447300 14.45  1.29 06 0 0 0  0.925
212695047 104.4565100 18.9526700 14.74  1.25 06 0 0 0  0.926
220523036 100.6059600 26.7621100 12.80  1.49 08 0 0 0  0.926
212568292  95.0517900 27.0720200 15.45  1.97 06 0 0 0  0.927
212647252  95.6500500 21.5721300 14.86  1.05 06 0 0 0  0.928
212530674 100.9281500 21.8064400 14.93  1.39 06 0 0 0  0.930
212579352  92.5125000 20.9850000 14.37  1.26 06 0 0 0  0.930
220474963  96.0372900 21.6656900 11.50  0.90 08 0 0 0  0.930
212585632  98.7867300 15.1428100 15.59  1.96 06 0 0 0  0.931
220465289  96.2382700 14.2892600 13.83  1.88 08 0 0 0  0.932
212573113 101.1312900 27.6549900 14.83  1.26 06 0 0 0  0.934
212550630  93.7079600 26.0965800 15.04  1.83 06 0 0 0  0.935
220532538  94.2028700 20.5248500 12.91  1.17 08 0 0 0  0.935
212682172  95.0035900 23.9507400 14.61  1.51 06 0 0 0  0.935
212663863  98.7795600 18.1021000 15.35  2.32 06 0 0 0  0.936
212614282 100.4788200 24.9761200 14.26  1.20 06 0 0 0  0.936
220569311  97.4902100 25.2069400 12.66  1.08 08 0 0 0  0.937
220511559  94.6726500 18.9963400 13.80  1.92 08 0 0 0  0.938
212638154  97.2120000 24.4997000 14.73  1.23 06 0 0 0  0.938
212577710  93.5304200 17.6744400 13.16  1.07 06 0 0 0  0.938
220329940  94.0777000 22.9517600 13.93  1.23 08 0 0 0  0.939
212623425  93.5180500 18.7542800 14.70  1.79 06 0 0 0  0.939
212728945  90.8818200 24.1107600 13.61  1.49 06 0 0 0  0.939
220420438  91.9493900 23.4362600 13.61  1.03 08 0 0 0  0.939
220497540  97.6001900 26.3685200 14.64  1.32 08 0 0 0  0.940
212692115  95.1807400 15.6596700 13.94  1.52 06 0 0 0  0.942
216001550  96.9351600 15.4510000 12.53  1.37 07 0 0 0  0.942
212592127  96.2091700 14.4665000 14.68  1.48 06 0 0 0  0.943
220526846  92.5587300 21.5352600 13.27  1.12 08 0 0 0  0.943
212527935 104.1772500 20.1813700 14.22  1.64 06 0 0 0  0.944
212708860  95.0995600 18.2363300 14.51  1.84 06 0 0 0  0.945
220344391  94.7150700 27.5003500 14.93  1.39 08 0 0 0  0.946
220445341  96.5470100 15.9956400 14.05  1.31 08 0 0 0  0.946
220516569  90.5705000 22.6633600 14.74  1.64 08 0 0 0  0.947
212666592  90.4352200 23.1568400 14.79  1.37 06 0 0 0  0.947
212582398  95.5862400 14.3449600 14.41  1.41 06 0 0 0  0.949
220527157 100.5114300 22.0519700 12.47  1.09 08 0 0 0  0.949
215924836  95.1016700 23.7489200 13.24  1.73 07 0 0 0  0.949
212580931  95.8175300 24.1293500 14.86  1.89 06 0 0 0  0.949
220491834  90.9394800 23.3978400 14.35  1.38 08 0 0 0  0.950
220414904  95.1350100 23.6801700 14.05  1.14 08 0 0 0  0.952
212698961  98.8263000 19.1747000 13.86  1.24 06 0 0 0  0.952
220389572 101.4147900 15.2671900 15.64  2.38 08 0 0 0  0.952
220404562  96.6212400 28.0326500 15.53  2.10 08 0 0 0  0.953
220417942 101.1050300 26.7295800 14.52  2.31 08 0 0 0  0.953
212578222  98.9439100 19.4734900 15.39  2.21 06 0 0 0  0.955
212646323 103.2914300 17.5814000 12.62  1.31 06 0 0 0  0.956
212545637  93.4341200 25.4658000 14.69  1.65 06 0 0 0  0.956
212651427 100.3524500 21.9551200 14.95  1.65 06 0 0 0  0.958
220474950  98.1686300 18.3376600 14.71  1.58 08 0 0 0  0.958
212746774  95.6800300 20.8532200 14.55  2.34 06 0 0 0  0.958
212613877  98.3080900 23.7893000 14.44  2.20 06 0 0 0  0.959
212579077  94.7101200 22.0866400 12.89  1.24 06 0 0 0  0.960
220413001  90.4748200 23.6305600 14.03  1.56 08 0 0 0  0.961
212745293  94.9006400 26.5222800 14.56  1.41 06 0 0 0  0.961
215798430 101.5211600 15.2973300 12.62  1.60 07 0 0 0  0.961
212628216 100.3341900 21.2320100 14.53  1.95 06 0 0 0  0.962
212726655  97.9132300 27.9137100 14.05  1.21 06 0 0 0  0.962
220410387  90.9340100 23.8751400 15.64  2.09 08 0 0 0  0.963
212690453  92.9489600 18.1499800 14.55  1.19 06 0 0 0  0.963
220522292  98.6120800 16.3728900 14.55  1.44 08 0 0 0  0.963
220501833  95.8622000 27.1954000 14.15  1.23 08 0 0 0  0.963
212597362  93.3552700 20.1449600 14.92  1.78 06 0 0 0  0.963
212602336  97.7371100 23.2987800 13.91  1.25 06 0 0 0  0.963
220390191 105.6097200 19.8307900 14.89  0.91 08 0 0 0  0.964
220536620  95.4335000 17.1297600 14.62  1.70 08 0 0 0  0.965
212558254  92.5914600 27.4454700 14.24  1.27 06 0 0 0  0.967
220534521  94.4330300 26.0682600 14.66  1.51 08 0 0 0  0.968
220519312  97.3055600 23.5203200 14.55  1.20 08 0 0 0  0.968
220548225 101.6222900 15.9087400 12.21  0.98 08 0 0 0  0.969
212692723  97.1580500 15.4622800 14.92  1.47 06 0 0 0  0.969
220395006  92.9601300 16.8671400 15.66  2.14 08 0 0 0  0.969
212576827 101.0625000 16.4000000 13.64  1.56 06 0 0 0  0.970
212591808 104.3471600 19.5943300 14.70  1.42 06 0 0 0  0.970
220331657  99.2549700 19.8633700 14.38  1.83 08 0 0 0  0.970
212694202  92.4840400 20.4407600 14.99  1.70 06 0 0 0  0.971
212603914 101.7647800 20.9477500 13.74  1.18 06 0 0 0  0.971
220385749  99.8763500 19.0130800 12.49  1.04 08 0 0 0  0.971
212581773  94.6848300 22.8380700 15.25  2.13 06 0 0 0  0.972
220457721  91.2899100 20.5415600 15.27  2.74 08 0 0 0  0.973
212640843  99.2271000 18.9452300 14.47  1.50 06 0 0 0  0.974
212682949  93.0069700 22.3399100 15.08  1.87 06 0 0 0  0.974
212572518 104.8150900 26.2541700 14.68  1.56 06 0 0 0  0.974
212678462  94.0189900 21.2363000 13.85  1.66 06 0 0 0  0.975
212584991  93.1067100 18.1671800 15.23  2.01 06 0 0 0  0.976
220479744 101.1467300 16.9557200 14.59  1.31 08 0 0 0  0.976
212549344  94.4135100 25.8875800 11.69  1.10 06 0 0 0  0.977
212588680  94.3970700 21.4028600 14.00  1.46 06 0 0 0  0.977
212692486  96.4144700 16.5253200 13.92  1.44 06 0 0 0  0.977
220467894  99.9724700 16.5812800 12.11  1.18 08 0 0 0  0.978
220497331  95.7252300 27.8424900 13.97  1.76 08 0 0 0  0.978
212537321  90.6570000 24.1559200 14.41  1.33 06 0 0 0  0.980
212693397  97.9364400 17.7912000 13.85  1.33 06 0 0 0  0.981
212632406 100.4993000 25.6080000 14.46  1.53 06 0 0 0  0.981
220408661 101.2239000 26.7849900 13.50  1.38 08 0 0 0  0.981
212729627  91.0690500 23.0505400 12.46  1.12 06 0 0 0  0.982
220484619  93.1791300 18.2425300 14.24  1.65 08 0 0 0  0.982
220553818  96.7480100 25.9700100 14.85  1.38 08 0 0 0  0.983
220458179  98.4028700 22.7594200 14.45  1.66 08 0 0 0  0.983
220513270 105.0992600 18.7763900 12.03  1.00 08 0 0 0  0.983
212602539  98.1627200 25.0219400 12.72  1.03 06 0 0 0  0.983
220442319  99.8045000 16.3739000 14.55  1.24 08 0 0 0  0.984
220531074  99.4174000 27.2732000 13.88  1.10 08 0 0 0  0.985
212575211  92.5666700 21.3350000 15.55  1.97 06 0 0 0  0.986
212717304  92.6167000 20.3322300 15.55  2.02 06 0 0 0  0.986
220506964  99.8614700 18.5443400 14.30  1.56 08 0 0 0  0.986
215844239  99.1999400 17.7826300 11.85  1.53 07 0 0 0  0.987
212729900 101.4831700 28.4242600 12.46  1.44 06 0 0 0  0.987
212559882  93.9036000 27.7219700 14.93  1.28 06 0 0 0  0.988
220477769  99.3286200 28.4786600 15.03  1.93 08 0 0 0  0.989
212680113  93.6970500 18.1807000 14.79  1.50 06 0 0 0  0.989
212708993  96.5924200 19.4762900 15.32  1.81 06 0 0 0  0.989
220518018  93.3236100 24.1525800 12.66  1.38 08 0 0 0  0.990
220391236  93.1455400 26.0391100 13.59  1.23 08 0 0 0  0.990
220468604  94.9864500 27.9162100 12.18  1.22 08 0 0 0  0.990
220393352  93.6177900 26.1171000 15.55  2.55 08 0 0 0  0.991
212552774  94.8940300 26.3822100 14.75  1.82 06 0 0 0  0.992
212647136 104.3955200 20.2922800 14.03  1.60 06 0 0 0  0.992
220536921  97.5160200 15.1143500 14.93  1.52 08 0 0 0  0.993
220438211  98.9973100 19.1542000 14.98  2.64 08 0 0 0  0.994
212530639 101.5250000 21.7300900 15.03  2.39 06 0 0 0  0.994
212685375  94.9953600 18.8047000 15.64  2.07 06 0 0 0  0.994
220426135  96.8660800 19.5802100 13.43  1.13 08 0 0 0  0.995
220445889  97.1048200 24.3636300 13.88  1.46 08 0 0 0  0.996
216275141  92.4262200 20.5983700 12.87  1.72 07 0 0 0  0.996
220447709  94.6419600 20.3304600 14.54  1.36 08 0 0 0  0.996
212631736  95.9381600 20.4250900 13.98  1.42 06 0 0 0  0.997
220384636  98.6028500 16.5181800 15.36  2.45 08 0 0 0  0.997
220440517  95.8007900 15.8126500 14.48  1.46 08 0 0 0  0.998
212733101  93.3258800 17.0286800 13.44  1.43 06 0 0 0  0.999
212608845  98.9087600 14.9849600 14.37  1.92 06 0 0 0  0.999
212594521  94.8741000 23.9292600 14.13  1.58 06 0 0 0  0.999
216034313  93.9692200 21.4755300 12.96  1.59 07 0 0 0  0.999
220359433  93.0465400 16.5314000 14.50  2.35 08 0 0 0  0.999
216461272  96.6986900 16.0666100 12.40  1.54 07 0 0 0  0.999
220522262  96.9262000 16.3777900 14.76  1.92 08 0 0 0  1.000
212555305  92.8832300 27.0077400 14.04  1.33 06 0 0 0  1.001
212689403  91.3939100 23.7813300 15.82  2.12 06 0 0 0  1.001
212747569 104.7454500 18.6898500 14.94  1.77 06 0 0 0  1.001
212595159  92.5900700 19.5335200 11.99  1.16 06 0 0 0  1.002
220397060 102.8493600 25.6260600 12.84  1.47 08 0 0 0  1.002
212698145  98.4505000 21.3874200 14.54  1.24 06 0 0 0  1.002
212609719 104.5626200 18.7850000 14.32  1.57 06 0 0 0  1.003
216556642 101.7348600 16.1089600 12.88  1.56 07 0 0 0  1.004
220498020  97.5812300 21.0401300 14.26  1.56 08 0 0 0  1.005
216421794  97.3071700 24.5729500 12.69  1.25 07 0 0 0  1.005
220510430  96.6817800 18.2702800 13.91  1.53 08 0 0 0  1.005
220553729  99.1732900 17.7340200 13.83  1.36 08 0 0 0  1.006
220450904  99.7820300 24.5040700 14.68  1.36 08 0 0 0  1.006
212610363 101.6326700 26.0923300 15.61  2.06 06 0 0 0  1.006
215614883  94.0302300 26.1995400 12.02  1.51 07 0 0 0  1.006
220425859 103.9833100 19.6148300 14.70  1.21 08 0 0 0  1.007
212697336  91.2458100 21.9797700 15.39  2.08 06 0 0 0  1.007
220531581  94.5442900 26.4468700 15.81  2.35 08 0 0 0  1.008
220481018  99.4288000 15.4092000 11.85  1.05 08 0 0 0  1.008
212671588  93.5985500 17.7444500 14.05  1.17 06 0 0 0  1.009
212575828 100.8319000 28.2689600 15.51  1.83 06 0 0 0  1.010
220400210  95.6103000 27.8386300 15.29  2.11 08 0 0 0  1.011
220558465  91.2395833 24.0383806 13.53  1.27 08 0 0 0  1.012
212679641 102.7624200 25.4796100 14.06  1.17 06 0 0 0  1.013
212700808  93.9162900 17.3048500 13.71  1.29 06 0 0 0  1.013
220492278  98.3867800 24.1587900 13.89  1.26 08 0 0 0  1.015
220467196  96.9977100 25.2748600 15.00  1.84 08 0 0 0  1.016
212614302  93.2940600 18.0465500 14.84  2.07 06 0 0 0  1.016
212735657  96.4741600 27.4361700 15.82  2.34 06 0 0 0  1.017
212665959  90.2196500 23.7377900 13.00  1.22 06 0 0 0  1.017
212584804  99.3445400 15.2784200 12.76  1.09 06 0 0 0  1.017
220499267  94.4054800 26.6297100 13.34  1.13 08 0 0 0  1.018
212682004  94.6617300 22.9647200 14.27  1.87 06 0 0 0  1.018
212553503  94.3061600 26.6019500 14.53  1.63 06 0 0 0  1.019
212703473  91.3056300 22.2415300 10.73  1.28 06 0 0 0  1.019
220432376  95.3184900 18.3169800 13.36  1.18 08 0 0 0  1.020
220359654  93.8731700 16.7495500 14.02  1.57 08 0 0 0  1.020
220497810 103.1185400 24.5250900 14.12  1.66 08 0 0 0  1.022
212614499  95.1307900 16.2518500 11.06  1.36 06 0 0 0  1.023
220339944  95.7761400 16.2623200 13.58  1.25 08 0 0 0  1.023
212593023 100.1183000 25.9032200 14.51  1.38 06 0 0 0  1.023
220413217  94.4831500 20.3074900 13.02  1.16 08 0 0 0  1.024
220379008 100.0642500 17.2129200 13.87  1.57 08 0 0 0  1.024
212636413 100.3621100 16.5469600 13.28  1.36 06 0 0 0  1.025
220523946  99.7195800 19.9411900 14.98  1.63 08 0 0 0  1.025
212558148  93.8869600 27.4102000 14.68  1.38 06 0 0 0  1.027
220492877  93.5701400 17.2097800 13.59  1.33 08 0 0 0  1.027
216432360  95.4255100 17.3340000 12.07  1.46 07 0 0 0  1.028
212633592 101.7779000 15.9538200 14.38  1.17 06 0 0 0  1.028
220516770  97.6398200 28.3581500 15.36  1.94 08 0 0 0  1.029
216702799  95.7882500 23.9826200 13.84  1.98 07 0 0 0  1.030
220514619 100.5153900 25.7335500 14.13  1.62 08 0 0 0  1.030
220471235 101.0538300 27.6168200 14.42  2.23 08 0 0 0  1.031
212586997  93.7470100 24.8394000 15.24  2.70 06 0 0 0  1.031
212513066  97.8294400 21.8144100 13.67  1.58 06 0 0 0  1.032
220581345  93.4437400 18.8529400 12.50  1.18 08 0 0 0  1.032
212625770  98.6244200 22.4126300 14.91  2.10 06 0 0 0  1.034
212595366  97.5214800 15.5021900 14.75  1.32 06 0 0 0  1.034
212582316  98.1613300 18.8946800 15.78  1.91 06 0 0 0  1.035
220482602 101.4413800 17.1244200 13.25  1.06 08 0 0 0  1.036
212544411  93.2904800 25.3082900 14.95  2.27 06 0 0 0  1.036
220515399  93.6641600 17.3067500 15.08  1.88 08 0 0 0  1.037
220368242  98.3578700 19.4302600 14.57  1.11 08 0 0 0  1.038
212608905  91.4661200 19.1675800 15.10  2.37 06 0 0 0  1.038
212602510  99.9411100 23.6369900 14.91  1.42 06 0 0 0  1.039
220562699 100.3990200 21.2517500 14.19  1.35 08 0 0 0  1.039
212580400  98.2987800 21.9409900 15.78  3.37 06 0 0 0  1.040
212650813 101.8393800 25.5884000 14.69  1.43 06 0 0 0  1.040
220475295  93.6684500 23.9228300 14.69  1.32 08 0 0 0  1.040
220429363  93.2073000 19.5308300 14.05  1.14 08 0 0 0  1.041
220321558  98.6986000 14.9434400 13.81  1.45 08 0 0 0  1.041
212568651  95.7210700 27.4796800 15.03  2.37 06 0 0 0  1.041
220510915  95.5118600 22.0288700 15.61  2.87 08 0 0 0  1.042
212724095  99.5168500 16.6083400 14.44  1.23 06 0 0 0  1.042
212615832  97.6671000 14.5475500 14.20  1.31 06 0 0 0  1.043
212610704  94.0709800 23.6100900 14.54  1.18 06 0 0 0  1.044
212609518  95.5488900 21.0054100 15.31  2.00 06 0 0 0  1.044
220437187  95.4228600 18.2777600 13.37  1.25 08 0 0 0  1.044
220513134  95.8696200 18.1207200 14.43  1.81 08 0 0 0  1.044
220361805 103.6318300 25.5697300 14.85  1.34 08 0 0 0  1.045
220397348 100.7971800 21.2265200 14.29  1.69 08 0 0 0  1.046
220431907  96.3040500 18.8116200 14.42  1.45 08 0 0 0  1.046
216258458  92.1193100 20.6842000 13.17  1.77 07 0 0 0  1.047
212597849  99.6997300 16.9579200 14.71  1.33 06 0 0 0  1.047
220571346  97.6409700 24.0149200 14.52  1.33 08 0 0 0  1.048
220387482  99.9176700 25.5898200 13.93  1.34 08 0 0 0  1.049
212608669  98.1939800 16.6666800 14.99  1.90 06 0 0 0  1.049
220526390  96.1612600 21.1257400 12.73  1.25 08 0 0 0  1.050
220459883 101.4085500 25.1625600 15.36  2.16 08 0 0 0  1.050
220543247  92.3261500 20.8884400 14.96  2.39 08 0 0 0  1.050
220528364  98.3686000 15.6198800 14.48  2.70 08 0 0 0  1.050
212554760  94.3257400 26.8242000 15.09  2.03 06 0 0 0  1.051
215990947  94.4110000 22.8647900 12.83  1.44 07 0 0 0  1.051
220482382  97.0874200 15.0960900 13.78  1.23 08 0 0 0  1.052
212559062  92.9923300 27.6093800 10.72  1.36 06 0 0 0  1.053
220389582  92.3434400 22.7658800 14.12  2.13 08 0 0 0  1.053
212599831 103.3808100 15.8948100 14.65  1.95 06 0 0 0  1.053
212577419 100.5583300 21.7300000 13.40  1.50 06 0 0 0  1.054
220471315 101.7661500 25.2958600 13.66  1.21 08 0 0 0  1.055
212738573  94.3824200 23.3387200 15.86  2.05 06 0 0 0  1.056
212590983  97.2821000 15.3868100 13.84  1.32 06 0 0 0  1.056
220562610 101.0839700 28.9767900 12.51  1.33 08 0 0 0  1.056
212633810 105.4367700 19.9475300 15.48  2.08 06 0 0 0  1.057
212651745  96.0723000 20.8662700 14.47  1.22 06 0 0 0  1.057
